id,Name,Univ,Year,Country,Title,Advisor,Students
94678,Vladimir Nikolaevich Potapov,Novosibirsk State University,1997,Russia,,['56754'],['269713']
56754,Rafail Evseevich Krichevskii,"Sobolev Institute of Mathematics, Novosibirsk",1963,Russia,Lower bounds of the complexity for the realization of functions by superpositions,"['55572', '56760']",['94678']
269713,Anna Aleksandrovna Taranenko,"Sobolev Institute of Mathematics, Novosibirsk",2017,Russia,Permanents of multidimensional matrices in problems of discrete mathematics,['94678'],[]
55572,Aleksei Andreevich Lyapunov,Steklov Institute of Mathematics,1939,Russia,,"['10479', '55513']","['55746', '56751', '56750', '56749', '56748', '56758', '141979', '56753', '56754', '56756', '56752', '56759', '56761', '56760', '56757']"
56760,Sergei Vsevoldovich Yablonskii,Lomonosov Moscow State University,1953,Russia,On the Functional Completeness in k-Valued Calculus,"['55513', '55572']","['180637', '113863', '56754', '56752', '168397', '187473', '181007', '168227']"
10479,Nikolai Nikolayevich Luzin,Lomonosov Moscow State University,1915,Russia,The Integral and Trigonometric Series,['24109'],"['24408', '36443', '90373', '108322', '108323', '36445', '56857', '10480', '76948', '36441', '59649', '55572', '24407', '55513', '207833', '36444', '6528', '36446']"
55513,Petr Sergeevich Novikov,,,None,,['10479'],"['93533', '69996', '168307', '55572', '113668', '76166', '132047', '56760']"
55746,Vladimir Ilyich Amstislavskii,Novosibirsk State University,1968,Russia,,['55572'],[]
56751,Vasilii Yakovlevich Arsenin,,,None,,['55572'],['99294']
56750,Galina Pavlovna Bagrinovskaya,,,None,,['55572'],[]
56749,Nikolai Panteleimonovich Buslenko,,,None,,['55572'],['120975']
56748,Andrei Petrovich Ershov,Russian Academy of Sciences Siberian Branch,1961,Russia,Операторные алгорифмы (Operational algorithms),['55572'],['224104']
56758,Gennadii Shmerel'evich Fridman,,,None,,['55572'],[]
141979,Tatiana Leonidovna Gavrilova,Lomonosov Moscow State University,1973,Russia,Grammar Graph Construction On The Base of the Analysed finite Text,['55572'],[]
56753,Georgii Petrovich Karev,,,None,,['55572'],[]
56756,Olga Sergeevna Kulagina,,,None,,['55572'],[]
56752,Oleg Borisovich Lupanov,Lomonosov Moscow State University,1958,Russia,On Synthesis of Contact Circuits,"['55572', '56760']","['120301', '52859', '180636']"
56759,Rimma Ivanovna Podlovchenko,,,None,,['55572'],[]
56761,Yuriy Leonidovich Vasil'ev,,,None,,['55572'],['151179']
56757,Yuri Ivanovich Zhuravlev,Lomonosov Moscow State University,1960,Russia,Algorithms for simplification of disjunctive normal forms,['55572'],"['162969', '185618', '248960', '170436', '79755', '199570']"
180637,Valeri Borisovich Alekseev,Lomonosov Moscow State University,1972,Russia,On simple bases of k-valued logic,['56760'],['232530']
113863,Garii Petrovich Gavrilov,Lomonosov Moscow State University,,Russia,,['56760'],"['113876', '155133']"
168397,Sergei Serafimovich Marchenkov,Lomonosov Moscow State University,1971,Russia,Semistructures of Computable Numerations,['56760'],[]
187473,Dmitry Sergeevich Romanov,Lomonosov Moscow State University,2000,Russia,"Construction of tests and estimation of their parameters for some classes
of contact circuits","['56760', '180636']",[]
181007,Vyacheslav Vladimirovich Tarasov,,,None,The completeness problems of functional systems from unreliable elements,['56760'],['196562']
168227,Vladimir A. Zakharov,Lomonosov Moscow State University,1987,Russia,Automaton models of Turing machines,['56760'],"['186522', '168344']"
24109,Dimitri Fedorowitsch Egorov,Lomonosov Moscow State University,1901,Russia,Concerning One Class of Orthogonal Systems,['24101'],"['24408', '36438', '36439', '36436', '107369', '10479', '24407', '55146', '36435', '36437', '24107', '24105']"
24408,Pavel Sergeevich Aleksandrov,Lomonosov Moscow State University,1927,Russia,,"['24109', '10479']","['106696', '72761', '106614', '63492', '74400', '106990', '106672', '138306', '104236', '106673', '111731', '53008', '110079', '89269', '108599', '108600', '31014', '104032', '106674', '92845', '106697', '92360', '49073', '106296', '106698', '106675', '86715', '106671', '43962', '107025', '106676', '96286', '106295', '108380', '93970', '108166', '58042', '94400', '169505', '106615', '110080']"
36443,Nina Karlovna Bari,Lomonosov Moscow State University,1926,Russia,,['10479'],"['127692', '127693', '127694', '127695', '110085']"
90373,Vera S. Bogomolova,Lomonosov Moscow State University,,Russia,On a Property of Everywhere Asymptotically Continuous Functions,['10479'],[]
108322,Vladimir Semenovich Fedorov,Lomonosov Moscow State University,1935,Russia,,['10479'],['137140']
108323,Valerii Ivanovich Glivenko,Lomonosov Moscow State University,1938,Russia,,['10479'],['113382']
36445,Lyudmila Vsevolodovna Keldysh,Lomonosov Moscow State University,,Russia,,['10479'],"['95090', '126759', '126760', '126761', '126762', '126763', '126764', '98148', '126765', '98449']"
56857,Aleksandr Yakovlevich Khinchin,Lomonosov Moscow State University,,Russia,,['10479'],"['29696', '56858', '17513', '107048']"
10480,Andrei Nikolayevich Kolmogorov,Lomonosov Moscow State University,1925,Russia,,['10479'],"['17490', '87137', '17491', '17492', '17493', '83475', '17494', '89436', '17496', '108206', '17497', '17495', '87689', '17498', '17499', '17501', '17502', '17500', '17503', '17504', '17505', '17506', '17507', '17508', '17509', '87888', '17510', '17511', '17512', '45649', '17513', '17514', '65170', '17515', '17516', '17517', '149310', '49527', '17518', '17519', '17520', '20640', '17522', '17523', '17524', '17525', '17526', '17527', '91201', '17528', '17529', '17530', '17531', '17532', '17533', '17534', '17535', '17536', '17537', '17538', '17539', '101891', '17541', '17542', '10481', '17543', '139910', '17544', '17545', '17546', '108207', '17547', '17548', '36114', '17549', '169622', '17550', '17551', '44121', '17552', '17554', '17553']"
76948,Aleksandr Semenovich Kronrod,,,None,,['10479'],"['76951', '95616']"
36441,Mikhail Alekseevich Lavrentjev,Lomonosov Moscow State University,1933,Russia,,['10479'],"['110378', '106157', '127720', '118925', '79963', '111364', '52129', '100732', '102065', '110379', '78688']"
59649,Lazar Aronovich Lusternik,Lomonosov Moscow State University,1926,Russia,Direct Methods of Calculus of Variations,['10479'],"['173401', '98671', '153131', '107968', '138306', '29674', '119658', '153115', '93646', '120974', '63841', '153114', '92502', '74403', '85029', '105528', '106000', '156822', '62885', '158637']"
24407,Dmitrii Evgenevich Menshov,Lomonosov Moscow State University,1916,Russia,The Riemann theory of trigonometric series,"['24109', '10479']","['140947', '110377', '110376', '110557', '110319', '110375', '142293', '100281', '93240', '110558', '66409', '110374', '110559', '99503']"
207833,Boris Nikolaevich  Petrov,All-Russian Scientific Research Institute of Automation (VNIIA),1945,Russia,Analysis of Automatic Duplicating Systems,['10479'],"['211328', '212558']"
36444,Lev Genrikhovich Shnirelman,Lomonosov Moscow State University,,Russia,,['10479'],['113320']
6528,Mikhail Yakovlevich Souslin,Lomonosov Moscow State University,,Russia,,['10479'],[]
36446,Pavel Samuilovich Urysohn,Lomonosov Moscow State University,1921,Russia,,['10479'],[]
93533,Sergei Ivanovich Adian,,,None,,['55513'],"['138748', '93538', '83476', '168223', '159987', '168222', '168563', '164083', '108275', '163916', '166454', '164081', '163915', '168224', '163823', '168633']"
69996,Valeriy Konstantinovich Bulitko,Moscow State Pedagogical Institute,1973,Russia,Some Algorithmic Problems in Graph Theory,['55513'],[]
168307,Aleksandr Vladimirovich Kuznetsov,Lomonosov Moscow State University,1965,Russia,Recursive Functions and Undecidability of Some Problems for Propositional Calculi,"['98102', '55513']","['168599', '168596', '168598', '168600', '168602', '168728', '168601']"
113668,Albert Abramovich Muchnik,Moscow State Pedagogical Institute,1959,Russia,Solution to the Post Reducibility Problem,['55513'],['67335']
76166,Asan Dabsovich Taimanov,Lomonosov Moscow State University,1947,Russia,On Quasicomponents of Non-Connected Sets,['55513'],"['76175', '77171', '76173', '76180', '76182', '76181', '76176', '76177', '76174', '76184', '76178', '76179', '76183', '77172']"
132047,Boris A. Trakhtenbrot,"Institute of Mathematics, Ukrainian Academy of Science",1950,Ukraine,Decidability Problems for Finite Classes and Deﬁnitions of Finite Sets,['55513'],"['127576', '192699', '270383', '237226']"
99294,Alexandre  Timonov,Keldysh Institute of Applied Mathematics,1984,Russia,Regularizing Algorithms For The Approximate Solution of Operator Equations and Applications to Computer Tomography,['56751'],[]
120975,Vladimir Vasil'evich Rykov,"Central Economics and Mathematics Institute, Russian Academy of Science",1966,Russia,On controllable queueing systems,"['120974', '56749']",['153895']
224104,Alexander  Narin'yani,Computing Center of Siberian Branch of The Russian Academy of Science,1972,Russia,Acинхронные вычислительные процессы над общей памятью (Asynchronous computation over shared memory),['56748'],[]
120301,Dmitriy Yuryevich Cherukhin,Lomonosov Moscow State University,2000,Russia,Comparison of Bases in the Implementation of Boolean Functions by Formulas,['56752'],[]
52859,Valeriy Borisovich Kudryavtsev,,,Germany,,"['56752', '37688']","['245823', '59086']"
180636,Sergei Andreevich Lozhkin,Lomonosov Moscow State University,1979,Russia,Realization of Boolean functions by schemes of functional elements with delays,['56752'],"['181071', '187473', '187628']"
151179,Denis S. Krotov,"Sobolev Institute of Mathematics, Novosibirsk",2000,Russia,Constructions of Close Packed Codes And Lower Bounds Oh Their Number,['56761'],[]
162969,Levon  Aslanyan,,,None,Logic-Combinatorial Problems of Discrete Modelling: Pattern Recognition Systems,['56757'],[]
185618,Alexander A. Ivanov,Moscow Institute of Physics and Technology,1984,Russia,"Combinatorial and Algebraic Methods for Investigation of Distance-Regular
Graphs","['56757', '88992']","['185617', '196215', '224238', '239430']"
248960,Khairzhan Zhusubek-uli  Munkin,Dorodnitsyn Computing Centre,1989,Russia,,['56757'],[]
170436,Konstantin Vladimirovich Rudakov,Moscow Institute of Physics and Technology,1981,Russia,On certain classes of pattern recognition algorithms,['56757'],"['170967', '170966']"
79755,Alexander Antonovich Sapozhenko,Novosibirsk State University,1967,Russia,Geometric Properties of Boolean functions,['56757'],"['79753', '139382', '130204']"
199570,Ventzeslav  Valev,Institute for System Programming of the Russian Academy of Sciences,1979,Russia,Multidimensional Pattern Recognition Problems,['56757'],[]
232530,Vladimir Vladimirovich Lysikov,Lomonosov Moscow State University,2014,Russia,Some problems in the complexity theory of bilinear maps,['180637'],[]
113876,Serge  Lawrencenko,Lomonosov Moscow State University,1990,Russia,Treatise of Triangular Embeddings of a Graph in a Surface,['113863'],[]
155133,Irina Grigorjevna Perfilieva,Lomonosov Moscow State University,1980,Russia,Functional Completeness in Countable-valued Logic,['113863'],"['230315', '230093', '230314', '230316', '230328']"
196562,Victoria Alexandrovna Sablina,Ryazan State Radio Engineering University,2009,Russia,The Development and the Investigation of Image Restoration Algorithms by the Sequency Theory Methods,"['196563', '99292', '181007']",[]
186522,Egor  Kostylev,Lomonosov Moscow State University,2008,Russia,"Unification algorithms and their application to the computation of program
invariants",['168227'],[]
168344,Alexander  Okhotin,Lomonosov Moscow State University,2002,Russia,Complexity issues in the analysis of conjunctive grammars,"['168227', '20527']","['196852', '168437', '176368']"
24101,Nicolai Vasilievich Bugaev,Lomonosov Moscow State University,1866,Russia,Number Identities Connected with Properties of the Symbol E,"['7486', '18331', '55185']","['24109', '146096', '24108']"
36438,Sergei Sergeevich Byushgens,Lomonosov Moscow State University,1908,Russia,,['24109'],[]
36439,Sergei P. Finikov,Lomonosov Moscow State University,,Russia,,['24109'],"['98931', '89233', '61016', '89234', '98358', '102548', '179351']"
36436,Vladimir Vasilievich Golubev,Lomonosov Moscow State University,,Russia,,['24109'],"['104676', '104487', '104673', '104675']"
107369,Archil Kirillovich Kharadze,Lomonosov Moscow State University,,Russia,,['24109'],[]
55146,Ivan Georgievich Petrovsky,Lomonosov Moscow State University,,Russia,,['24109'],"['92511', '107476', '165961', '55067', '54543', '76951', '97516', '98336', '55145', '98941', '93040']"
36435,Ivan Ivanovich Privalov,Lomonosov Moscow State University,1916,Russia,,['24109'],"['98147', '176900']"
36437,Leonid Nikolaevich Sretenskii,Lomonosov Moscow State University,1929,Russia,,['24109'],"['105328', '105359', '105329', '105330']"
24107,Vyacheslaw Vassilievich Stepanov,Lomonosov Moscow State University,1915,Russia,,['24109'],"['106009', '169504', '56858', '31014']"
24105,Adolph Andrei Yushkevich,Lomonosov Moscow State University,,Russia,,['24109'],"['171645', '171782', '171783', '171784', '27340', '102556', '136934', '103152', '171785', '171646']"
106696,Isaak Genrikhovich Aramanovich,Lomonosov Moscow State University,1955,Russia,,['24408'],[]
72761,Alexander Vladimirovich Arhangelskii,Steklov Institute of Mathematics,1962,Russia,On Metrization of Spaces and Related Problems,['24408'],"['73886', '73887', '73888', '73889', '73890', '73891', '73892', '73893', '73894', '73895', '73896', '73897', '73898', '73899', '73900', '73901', '72805', '73902', '73903', '73904', '73905', '73906', '72806', '73907', '73908', '73909', '73910', '73911', '73912', '73913', '73914', '73915', '176878', '73916', '73917', '73918', '73919']"
106614,Meer Feliksovich Bokshtein,Kazan State University,1942,Russia,,['24408'],[]
63492,George  Chogoshvili,Lomonosov Moscow State University,1939,Russia,On Level Surfaces and Domains of Smaller Values of a Function Defined on a Bounded Manifold,['24408'],"['80869', '80874', '80876', '63503', '80877', '80826', '80870', '80871', '80868', '80878', '80875', '80872', '80873']"
74400,Vadim Arsenievich Efremovich,Lomonosov Moscow State University,,Russia,,['24408'],"['110548', '92942', '87622', '87621', '78339', '12690', '78338', '174571', '136265', '136264']"
106990,Vitaly Vitalievich Fedorchuk,Lomonosov Moscow State University,"1967, 1976",Russia,Perfect Irreducible Mappings of Topological Spaces and  θ-proximities,['24408'],"['113732', '113734', '113720', '113736', '113738', '113743', '43961', '113721', '108018', '113731', '108019', '113739', '113724', '113726', '113735', '108020', '113741', '113730', '113727', '113723', '113733', '107073', '113737', '113725', '108021', '113722', '108022', '113740', '113742', '106991', '113729']"
106672,Felix Isidorovich Frankl,Lomonosov Moscow State University,1936,Russia,,['24408'],"['170549', '244154', '171518', '171515', '170555', '170554', '170551', '170552', '170553', '171514', '170550', '171512', '171513']"
138306,S. V. Frolov,Lomonosov Moscow State University,,Russia,,"['24408', '59649']",[]
104236,Vladimir Leonidovich Klushev,Lomonosov Moscow State University,1966,Russia,,['24408'],[]
106673,Mikhail Aleksandrovich Kreines,Lomonosov Moscow State University,1944,Russia,,['24408'],[]
111731,Lev Dmitrievich Kudryavtsev,Lomonosov Moscow State University,1948,Russia,On Groups Betti of Topological Spaces,['24408'],['148486']
53008,Aleksandr Gennadievich Kurosh,Lomonosov Moscow State University,1936,Russia,Research on Infinite Groups,['24408'],"['106613', '151954', '134414', '95532', '55501', '183077', '53007', '62201', '131714', '146729', '122129', '129907', '130479', '179777', '134617', '165868', '799', '139239', '110081', '180498', '13726', '107236', '114762', '212586', '134046', '116431', '104251', '106302']"
110079,Oleg Vyacheslavovich Lokutsievskii,Lomonosov Moscow State University,,Russia,,['24408'],[]
89269,Algirdas  Matuzevicius,Lomonosov Moscow State University,1957,Russia,Sections of Double Bundles,"['24408', '6355']",[]
108599,Evgenii Frolovich Mishchenko,Lomonosov Moscow State University,1953,Russia,,"['24408', '49073']","['146875', '108665']"
108600,Leonid Yakovlevich Neishuler,Lomonosov Moscow State University,1954,Russia,,['24408'],[]
31014,Viktor Vladimirovich Nemytskii,,,None,,"['24408', '24107']","['257295', '99285', '134969', '134047', '99460', '99286', '14236', '139737', '135835', '101292', '134970', '135637', '134971', '134048', '11678', '136933']"
104032,Alexey Vladimirovich Ostrovsky,Lomonosov Moscow State University,1976,Russia,,['24408'],[]
106674,Alexei Serapionovich Parkhomenko,Lomonosov Moscow State University,1938,Russia,Über eineindeutige stetige Abbildungen,['24408'],[]
92845,Boris Alekseevich Pasynkov,Lomonosov Moscow State University,1965,Russia,,['24408'],[]
106697,Aleksandr Iosifovich Polak,Lomonosov Moscow State University,1938,Russia,,['24408'],[]
92360,Vladimir Ivanovich Ponomarev,Lomonosov Moscow State University,,Russia,,['24408'],[]
49073,Lev Semenovich Pontryagin,Lomonosov Moscow State University,1935,Russia,,['24408'],"['17410', '6355', '267432', '36427', '108599', '62887', '102190']"
106296,Igor Aleksandrovich Proskuryakov,Lomonosov Moscow State University,1938,Russia,,['24408'],[]
106698,Irina Leonidovna Raukhvarger,Lomonosov Moscow State University,1949,Russia,,['24408'],[]
106675,Yuliya Antonovna Rozhanskaya,Lomonosov Moscow State University,1935,Russia,,['24408'],[]
86715,Sergey Sergeevich Ryshkov,Lomonosov Moscow State University,,Russia,Topology in Hilbert Spaces,['24408'],"['107585', '88567', '88565', '88569', '88568', '67831', '88566']"
106671,Nikolai Aleksandrovich Shanin,Steklov Institute of Mathematics,1942,Russia,On Extensions of Topological Spaces,"['24408', '13982']","['133485', '131769', '133484', '79318', '133434', '132881', '132773', '118366', '134212', '41889', '41873', '133428', '41775', '132772', '134184', '85166', '133482', '132955', '132774']"
43962,Eugine Vitalievich Shchepin,Lomonosov Moscow State University,,Russia,,['24408'],"['43961', '184926']"
107025,Vladimir Evgenievich Shneider,Lomonosov Moscow State University,1941,Russia,,['24408'],[]
106676,Mikhail Romanovich Shura-Bura,Lomonosov Moscow State University,1954,Russia,,['24408'],"['136735', '150311', '135938']"
96286,Igor Aleksandrovich Shvedov,Steklov Institute of Mathematics,1961,Russia,Projective Spetrums,['24408'],[]
106295,Kirill Aleksandrovich Sitnikov,Lomonosov Moscow State University,1955,Russia,,['24408'],"['108397', '110682', '108396']"
108380,E. E. Skurichin,Steklov Institute of Mathematics,,Russia,,['24408'],[]
93970,Yuriĭ Mikhaĭlovich Smirnov,Lomonosov Moscow State University,,Russia,,['24408'],"['127937', '127677', '136358', '97912', '96297', '135981', '83278', '97806', '97913', '97911']"
108166,Petru S. Soltan,Lomonosov Moscow State University,1959,Russia,Dimension of Inverse Images in the Mapping of Compacta into Polyhedra,['24408'],['108187']
58042,Andrei Nikolaevich Tikhonov,Lomonosov Moscow State University,1927,Russia,,['24408'],"['108631', '96539', '98276', '98276', '69118', '98683', '173091', '31066', '63886', '17030', '91057', '29460']"
94400,Lev Abramovich Tumarkin,Lomonosov Moscow State University,,Russia,,['24408'],[]
169505,Isaak Aronovich Vainshtein,Lomonosov Moscow State University,1946,Russia,On Closed Maps of Metric Spaces,['24408'],[]
106615,Nikolai Borisovich Vedenisov,Lomonosov Moscow State University,1937,Russia,,['24408'],[]
110080,Victor Ivanovich Zaitsev,Lomonosov Moscow State University,,Russia,,['24408'],[]
127692,Rafail Samoilovich Guter,Lomonosov Moscow State University,1948,Russia,,['36443'],[]
127693,Zoya Nikolaevna Kazhdan,Lomonosov Moscow State University,1954,Russia,,['36443'],[]
127694,Yurii Aleksandrovich Kazmin,Lomonosov Moscow State University,,Russia,,['36443'],[]
127695,Klara Volfovna Temko,Lomonosov Moscow State University,1956,Russia,,['36443'],[]
110085,Petr Lavrentʹevich Ul'yanov,Lomonosov Moscow State University,1953,Russia,,['36443'],"['130939', '187479', '130940', '112127', '142414', '112128', '103090', '130941', '24269', '129812']"
137140,Klara Davidovna Zatulovskaya,Moscow State Pedagogical Institute,1964,Russia,,['108322'],[]
113382,Victor Ivanovich Shestakov,Lomonosov Moscow State University,1939,Russia,,['108323'],[]
95090,Alexey Viktorovich Chernavsky,,,None,"Гомеоморфизмы и вложения топологических многообразий
 (Homeomorphisms and imbeddings of topological manifolds)",['36445'],"['56803', '171598', '98294']"
126759,M. Sh. Farber,Steklov Institute of Mathematics,,Russia,,['36445'],[]
126760,V. P. Kompaniets,Steklov Institute of Mathematics,,Russia,,['36445'],[]
126761,Van Ni Kyong,Steklov Institute of Mathematics,,Russia,,['36445'],[]
126762,R. Yu. Matskina,Steklov Institute of Mathematics,,Russia,,['36445'],[]
126763,Sergey Vladimirovich Matveev,Steklov Institute of Mathematics,1973,Russia,,['36445'],[]
126764,E. V. Sandrakova,Steklov Institute of Mathematics,,Russia,,['36445'],[]
98148,Mikhail Anatolievich Shtan'ko,Steklov Institute of Mathematics,,Russia,,['36445'],[]
126765,V. V. Solodov,Steklov Institute of Mathematics,,Russia,,['36445'],[]
98449,Aleksey Bronislavovich Sosinskii,Lomonosov Moscow State University,1967,Russia,,['36445'],['76407']
29696,Aleksandr Adolfovich Buchstab,Lomonosov Moscow State University,1939,Russia,,['56857'],"['33517', '23172']"
56858,Aleksandr Osipovich Gelfond,Lomonosov Moscow State University,1935,Russia,,"['56857', '24107']","['104563', '91331', '25852', '33517', '189474', '56877', '153092', '85950', '56878', '80179', '97759', '99477', '93308']"
17513,Boris Vladimirovich Gnedenko,Lomonosov Moscow State University,1937,Russia,On some results in the theory of infinitely divisible distributions,"['10480', '56857']","['154469', '30960', '29838', '138976', '61527', '95100', '156581', '135941', '190692', '101282', '129129', '58687', '85069', '122637']"
107048,Dmitrii Abramovich Raikov,Lomonosov Moscow State University,1941,Russia,,['56857'],"['119662', '119669', '140073', '119663', '55889', '118978', '119664', '119665', '118979', '118977', '188873', '119666', '119667', '59714', '119668']"
17490,Aleksandr Mikhailovich Abramov,Lomonosov Moscow State University,,Russia,,['10480'],[]
87137,Serguei  Aivazian,Steklov Institute of Mathematics,1967,Russia,,['10480'],['87139']
17491,Vladimir Mikhailovich Alekseev,Lomonosov Moscow State University,,Russia,,['10480'],"['131078', '263179', '191595', '64569', '45186']"
17492,A. M. Arato,Lomonosov Moscow State University,,Russia,,['10480'],['111782']
17493,Vladimir Igorevich Arnold,Lomonosov Moscow State University,1961,Russia,On The Representation of Continuous Functions of 3 Variables By The Superpositions of Continuous Functions of 2 Variables,['10480'],"['172423', '104955', '87689', '149090', '79232', '95098', '172420', '52911', '170625', '172422', '118189', '172059', '58475', '32851', '91181', '55263', '88314', '76407', '171955', '91904', '49054', '56743', '171953', '206519', '171956', '59395', '172421', '49058', '172060', '172600', '131931', '176393', '53194', '172061', '99437', '79306', '172062', '79278', '20563', '61343', '79277', '54809', '38499', '96967', '103447']"
83475,Sergei Nikolayevich Artemov,Lomonosov Moscow State University,1980,Russia,Extensions of Arithmetic and Modal Logics,"['49528', '13982', '10480']","['193173', '170545', '93538', '95820', '30452', '162721', '83476', '126964', '115651', '97268', '163400', '118629', '30454', '73590', '138291', '49551', '95816', '226438', '203282', '121285', '95817', '89432', '83478', '201246', '162768', '95818', '95819', '183076', '95800']"
17494,Eugene A. Asarin,Lomonosov Moscow State University,1988,Russia,Individual random Signals: an approach based on complexity,['10480'],"['180334', '53484']"
89436,Nikolai Sergeevich Bakhvalov,Lomonosov Moscow State University,1958,Russia,On Constructing Equations in Finite Differences in Solving Approximately the Laplace Equation,"['10480', '54547']","['116542', '89442', '70992', '170350']"
17496,Grigory Isaakovich Barenblatt,Lomonosov Moscow State University,1953,Russia,On the Motion of Suspended Particles in a Turbulent Flow,"['10480', '99630']","['104422', '79511', '238964', '94645', '223790', '113478', '92179', '94677']"
108206,Akakii Konstantinovich Barkalaya,Lomonosov Moscow State University,1937,Russia,,['10480'],[]
17497,Leonid Alexandrovich Bassalygo,Lomonosov Moscow State University,,Russia,,['10480'],[]
17495,G. M. Bavli,Lomonosov Moscow State University,,Russia,,['10480'],[]
87689,Eduard Grigorievich Belaga,Lomonosov Moscow State University,1965,Russia,,"['17493', '10480']",[]
17498,Yuri Konstantinovich Belyaev,Lomonosov Moscow State University,1960,Russia,Local Properties of Gaussian Processes,['10480'],"['75947', '117617', '193229', '100486']"
17499,Vadim Ivanovich Bityutskov,Lomonosov Moscow State University,,Russia,,['10480'],[]
17501,Login Nikolayevich Bolshev,Lomonosov Moscow State University,1955,Russia,On the question of testing some complex statistical hypotheses,['10480'],"['116802', '117026', '187211', '118244', '117027', '80522', '117028', '117029', '67236']"
17502,Aleksandr Alekseevich Borovkov,Lomonosov Moscow State University,1959,Russia,,['10480'],"['270814', '95276', '270815', '200759', '246415']"
17500,Evgenii Sereevich Bozhich,Lomonosov Moscow State University,1987,Russia,On the Complexity of Derivations in Arithmetical Theories,['10480'],[]
17503,Aleksandr Vadimovich Bulinskii,Lomonosov Moscow State University,1977,Russia,,['10480'],"['87277', '174826', '174819', '174821', '174810', '174820', '174822', '174817', '174811', '174824', '174809', '174823', '174825']"
17504,Nikolai Aleksandrovich Dmitriev,Lomonosov Moscow State University,,Russia,,['10480'],[]
17505,Roland Lvovich Dobrushin,Lomonosov Moscow State University,,Russia,,['10480'],"['101871', '101869', '99278', '135633', '184077', '92884', '101870', '190709', '99277', '95826']"
17506,A. N. Dvoichenkov,Lomonosov Moscow State University,,Russia,,['10480'],[]
17507,Eugene B. (Evgenii Borisovitsh) Dynkin,Lomonosov Moscow State University,1948,Russia,,['10480'],"['98930', '79450', '79454', '39425', '45649', '79445', '38440', '15024', '79453', '79444', '61504', '79457', '79451', '79455', '79452', '48801', '79446', '79447', '79458', '39503', '79449', '47712', '79456', '75422', '51555', '45083', '79448', '44129', '75435', '44121']"
17508,Vladislav Dimitrievich Erokhin,Lomonosov Moscow State University,,Russia,,['10480'],[]
17509,Mikhail Konstantinovich Fage,Lomonosov Moscow State University,,Russia,,['10480'],['137548']
87888,Anatoliy  Fedenko,Lomonosov Moscow State University,1954,Russia,Classification of Symmetric Spaces of Non-Compact Type,['10480'],['75514']
17510,Sergei Vasil'evich Fomin,Steklov Institute of Mathematics,1942,Russia,,['10480'],"['95099', '228302', '94903']"
17511,G. A. Gal'perin,Lomonosov Moscow State University,,Russia,,['10480'],[]
17512,Israel Moiseevich Gelfand,Lomonosov Moscow State University,1935,Russia,,['10480'],"['173871', '6269', '85896', '18743', '89558', '106300', '106301', '74365', '171005', '44006', '110419', '84448', '128879', '25063', '135979', '91161', '91200', '105787', '22253', '76147', '161386', '18879', '70200', '107031', '42004', '140604']"
45649,Igor V. Girsanov,Lomonosov Moscow State University,1961,Russia,,"['10480', '17507']","['148343', '45275']"
17514,O. S. Ivashev-Musatov,Lomonosov Moscow State University,,Russia,,['10480'],[]
65170,Boris Mikhailovich Kloss,All-Russian Scientific Research Institute of Automation (VNIIA),1960,Russia,Limit theorems of probability theory on bicompact groups,['10480'],['64569']
17515,A. T. Kondurar,Lomonosov Moscow State University,,Russia,,['10480'],[]
17516,Mikhail Vasil'evich Kozlov,Lomonosov Moscow State University,,Russia,,['10480'],"['190246', '190248']"
17517,Valerii Vasil'evich Kozlov,Lomonosov Moscow State University,1974,Russia,Qualitative analysis of motion of a rigid body in integrable cases,['10480'],"['156317', '88056']"
149310,Piotr Alexeevich Kozulaev,Lomonosov Moscow State University,1947,Russia,Extrapolation Of Some Random Processes,['10480'],[]
49527,Alexander Sergeevich Kuzichev,Lomonosov Moscow State University,1966,Russia,Geometrical Methods in Combinatory Logic,"['98102', '10480']","['264671', '204243', '49549', '235962', '49536', '199942', '199942']"
17518,Viktor Petrovich Leonov,Lomonosov Moscow State University,,Russia,,['10480'],[]
17519,Leonid Anatolievich Levin,Lomonosov Moscow State University,1972,Russia,Some Theorems on the Algorithmic Approach to Probability Theory and Information Theory (unsuccessful defence for political reasons),"['10480', '25184']","['8665', '168045', '167849']"
17520,Anatolij Ivanovich Mal'tsev,Lomonosov Moscow State University,1937,Russia,Torsion Free Abelian Groups of Finite Rank,['10480'],"['58997', '93910', '130620', '88853', '90739', '57466']"
20640,Per  Martin-Löf,Stockholm University,1970,Sweden,Notes on constructive mathematics,['10480'],"['134246', '106479', '134054', '101786', '34788', '106051']"
17522,A. V. Martynov,Lomonosov Moscow State University,,Russia,,['10480'],[]
17523,R. F. Matveev,Lomonosov Moscow State University,,Russia,,['10480'],[]
17524,Yurii Tikhonovich Medvedev,Lomonosov Moscow State University,1955,Russia,,['10480'],[]
17525,Lev Dmitrievich Meshalkin,Lomonosov Moscow State University,,Russia,,['10480'],[]
17526,Vladimir Semenovich Mikhalevich,Lomonosov Moscow State University,,Russia,,['10480'],"['139777', '134411']"
17527,Mikhail Dimitrievich Millionshchikov,Lomonosov Moscow State University,,Russia,,['10480'],[]
91201,Robert Adolfovich Minlos,Lomonosov Moscow State University,1968,Russia,The Mathematical Problems of Contemporary Statistical Physics,"['10480', '91183']","['92789', '135980', '153475']"
